stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"vic:rail:BLY_DP3","Decision point 3","-37.82745517","145.00720576","3","vic:rail:BLY","","Level -1",""
"vic:rail:BLY_DP4","Decision point 4","-37.82738311","145.00720770","3","vic:rail:BLY","","Level -1",""
"vic:rail:BLY_EN1","Madden Grove","-37.82791132","145.00753434","2","vic:rail:BLY","1","Level 0",""
"vic:rail:BLY_EN2","Burnley St","-37.82740574","145.00747977","2","vic:rail:BLY","1","Level 0",""
"vic:rail:BLY_EN3","Burnley St","-37.82710464","145.00726064","2","vic:rail:BLY","1","Level 0",""
"vic:rail:BLY_PR","Park & Ride","-37.82826298","145.00701361","3","vic:rail:BLY","","Level 0",""
"vic:rail:BMS","Broadmeadows Railway Station","-37.68304926","144.91961322","1","","1","",""
"vic:rail:BON","Bonbeach Railway Station","-38.06547485","145.12010580","1","","1","",""
"vic:rail:BON_BR1","Bike & Ride","-38.06581952","145.12024516","3","vic:rail:BON","","Level 0",""
"vic:rail:BON_ConX","Connex","-38.06544782","145.12010649","","vic:rail:BON","","Level -1",""
"vic:rail:BON_DP1","Decision Point 1","-38.06533754","145.11997253","3","vic:rail:BON","","Level 1",""
"vic:rail:BON_DP2","Decision Point 2","-38.06532262","145.12016669","3","vic:rail:BON","","Level 1",""
"vic:rail:BON_EN1","Nepean Hwy","-38.06547284","145.11998047","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN2","Nepean Hwy","-38.06484101","145.11991685","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN3","Station St","-38.06544946","145.12020904","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN4","Station St","-38.06478069","145.12008937","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN5","Nepean Hwy","-38.06669274","145.12018861","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN6","Station St","-38.06674989","145.12038093","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_KR1","Kiss & Ride","-38.06446968","145.11980098","3","vic:rail:BON","","Level 0",""
"vic:rail:BON_KR2","Kiss & Ride","-38.06719328","145.12049497","3","vic:rail:BON","","Level 0",""
"vic:rail:BON_LI1","Nepean Hwy","-38.06529250","145.11997369","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_LI2","Station St","-38.06528677","145.12017901","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_PR1","Park & Ride","-38.06664734","145.12016698","3","vic:rail:BON","","Level 0",""
"vic:rail:BON_PR2","Park & Ride","-38.06741002","145.12052362","3","vic:rail:BON","","Level 0",""
"vic:rail:BOR","Boronia Railway Station","-37.86040238","145.28470457","1","","1","",""
"vic:rail:BOX","Box Hill Railway Station","-37.81922165","145.12142893","1","","1","",""
"vic:rail:BOX_CN1","Concourse","-37.81920726","145.12165651","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_ConX","Connex","-37.81922165","145.12142893","","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_DP1","Decision point 1","-37.81926040","145.12159836","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_DP2","Decision point 2","-37.81920454","145.12148617","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_DP3","Decision point 3","-37.81914348","145.12161268","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_EN1","Boxhill Central","-37.81920835","145.12172464","2","vic:rail:BOX","1","Level 0",""
"vic:rail:BOX_LI1","Lift 1","-37.81924959","145.12148503","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_PR1","Park & Ride 1","-37.81835887","145.11988308","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_PR2","Park & Ride 2","-37.82006160","145.12154397","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_PR3","Park & Ride 3","-37.81964971","145.12340618","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_TX1","Taxi Zone","-37.82001488","145.12087487","3","vic:rail:BOX","","Level 0",""
"vic:rail:BWD","Burwood Railway Station","-37.85156328","145.08051107","1","","1","",""
"vic:rail:BWD_ConX","Connex","-37.85156328","145.08051107","","vic:rail:BWD","","Level 0",""
"vic:rail:BWD_EN1","Bardolph St","-37.85163238","145.08032743","2","vic:rail:BWD","1","Level 0",""
"vic:rail:BWD_EN2","Trent St","-37.85153003","145.08068241","2","vic:rail:BWD","1","Level 0",""
"vic:rail:BWD_PR1","Park & Ride 1","-37.85108560","145.07995519","3","vic:rail:BWD","","Level 0",""
"vic:rail:BWD_PR2","Park & Ride 2","-37.85054882","145.08019642","3","vic:rail:BWD","","Level 0",""
"vic:rail:BWK","Brunswick Railway Station","-37.76772055","144.95958654","1","","1","",""
"vic:rail:BXR","Baxter Railway Station","-38.19404306","145.16052609","1","","1","",""
"vic:rail:CAM","Camberwell Railway Station","-37.82656714","145.05869718","1","","1","",""
"vic:rail:CAM_ConX","Connex","-37.82656714","145.05869718","","vic:rail:CAM","","Level 0",""
"vic:rail:CAM_DP1","Decision point 1","-37.82644440","145.05890490","3","vic:rail:CAM","","Level -1",""
"vic:rail:CAM_DP2","Decision point 2","-37.82664295","145.05892242","3","vic:rail:CAM","","Level -1",""
"vic:rail:CAM_DP3","Decision point 3","-37.82664220","145.05887699","3","vic:rail:CAM","","Level -1",""
"vic:rail:CAM_EN1","Railway Walk","-37.82708472","145.05893357","2","vic:rail:CAM","1","Level 0",""
"vic:rail:CAM_EN2","Burke Rd","-37.82638063","145.05777042","2","vic:rail:CAM","1","Level 0",""
"vic:rail:CAM_EN3","Cookson St","-37.82638605","145.05864512","2","vic:rail:CAM","1","Level 0",""
"vic:rail:CAM_EN4","Cookson St","-37.82641455","145.05928061","2","vic:rail:CAM","1","Level 0",""
"vic:rail:CAM_PR1","Park & Ride","-37.82706129","145.05805934","3","vic:rail:CAM","","Level 0",""
"vic:rail:CAM_TX1","Taxi Zone","-37.82633782","145.05845323","3","vic:rail:CAM","","Level 0",""
"vic:rail:CAR","Carrum Railway Station","-38.07653027","145.12280960","1","","1","",""
"vic:rail:CBE","Cranbourne Railway Station","-38.09953731","145.28059898","1","","1","",""
"vic:rail:CBE_BR1","Bike & Ride","-38.10061618","145.28104126","3","vic:rail:CBE","","Level 0",""
"vic:rail:CBE_ConX","Connex","-38.09953731","145.28059898","","vic:rail:CBE","","Level 0",""
"vic:rail:CBE_EN1","Station St","-38.10031422","145.28134485","2","vic:rail:CBE","1","Level 0",""
"vic:rail:CBE_PR1","Park & Ride 1","-38.09966075","145.27979780","3","vic:rail:CBE","","Level 0",""
"vic:rail:CBE_PR2","Park & Ride 2","-38.10027985","145.28207552","3","vic:rail:CBE","","Level 0",""
"vic:rail:CBY","Canterbury Railway Station","-37.82448518","145.08122424","1","","1","",""
"vic:rail:CDA","Cardinia Road Railway Station","-38.07129047","145.43779101","1","","1","",""
"vic:rail:CDN","Croydon Railway Station","-37.79530018","145.28048737","1","","1","",""
"vic:rail:CFD","Caulfield Railway Station","-37.87745946","145.04252478","1","","1","",""
"vic:rail:CFD_BR1","Bike & Ride","-37.87673556","145.04180495","3","vic:rail:CFD","","Level 0",""
"vic:rail:CFD_ConX","Connex","-37.87745946","145.04252478","","vic:rail:CFD","","Level 0",""
"vic:rail:CFD_DP1","Decision point 1","-37.87745864","145.04193360","3","vic:rail:CFD","","Level 1",""
"vic:rail:CFD_DP2","Decision point 2","-37.87706211","145.04193273","3","vic:rail:CFD","","Level -1",""
"vic:rail:CFD_DP3","Decision point 3","-37.87688516","145.04213069","3","vic:rail:CFD","","Level -1",""
"vic:rail:CFD_DP4","Decision point 4","-37.87726595","145.04226841","3","vic:rail:CFD","","Level 1",""
"vic:rail:CFD_EN1","Normanby Rd","-37.87735653","145.04175439","2","vic:rail:CFD","1","Level 0",""
"vic:rail:CFD_EN2","Normanby Rd","-37.87754217","145.04207919","2","vic:rail:CFD","1","Level 0",""
"vic:rail:CFD_EN3","Normanby Rd","-37.87734601","145.04166372","2","vic:rail:CFD","1","Level 0",""
"vic:rail:CFD_EN4","Sir John Monash Dr","-37.87702387","145.04234304","2","vic:rail:CFD","1","Level 0",""
"vic:rail:CFD_EN5","Sir John Monash Dr","-37.87730205","145.04281318","2","vic:rail:CFD","1","Level 0",""
"vic:rail:CFD_EN6","Sir John Monash Dr","-37.87676504","145.04195197","2","vic:rail:CFD","1","Level 0",""
"vic:rail:CFD_KR1","Kiss & Ride","-37.87773228","145.04213100","3","vic:rail:CFD","","Level 0",""
"vic:rail:CFD_PR1","Park & Ride","-37.87806154","145.04296362","3","vic:rail:CFD","","Level 0",""
"vic:rail:CFD_TX1","Taxi Zone","-37.87717499","145.04275970","3","vic:rail:CFD","","Level 0",""
"vic:rail:CGB","Craigieburn Railway Station","-37.60192480","144.94330601","1","","1","",""
"vic:rail:CGB_BR1","Bike & Ride","-37.60257288","144.94274446","3","vic:rail:CGB","","Level 0",""
"vic:rail:CGB_ConX","Connex","-37.60181690","144.94332031","","vic:rail:CGB","","Level 0",""
"vic:rail:CGB_DP1","Decision point 1","-37.60219654","144.94286810","3","vic:rail:CGB","","Level 1",""
"vic:rail:CGB_DP2","Decision point 2","-37.60230364","144.94280852","3","vic:rail:CGB","","Level 1",""
"vic:rail:CGB_EN1","Hothlyn Dr","-37.60217734","144.94280067","2","vic:rail:CGB","1","Level 0",""
"vic:rail:CGB_EN2","Hothlyn Dr","-37.60233027","144.94278513","2","vic:rail:CGB","1","Level 0",""
"vic:rail:CGB_EN3","Potter St","-37.60165871","144.94355121","2","vic:rail:CGB","1","Level 0",""
"vic:rail:CGB_KR1","Kiss & Ride","-37.60238274","144.94269307","3","vic:rail:CGB","","Level 0",""
"vic:rail:CGB_PR1","Park & Ride 1","-37.60263179","144.94250497","3","vic:rail:CGB","","Level 0",""
"vic:rail:CGB_PR2","Park & Ride 2","-37.60220259","144.94580165","3","vic:rail:CGB","","Level 0",""
"vic:rail:CGB_TX1","Taxi Zone","-37.60204262","144.94282703","3","vic:rail:CGB","","Level 0",""
"vic:rail:CHL","Clifton Hill Railway Station","-37.78865745","144.99541670","1","","1","",""
"vic:rail:CHL_BR1","Bike & Ride","-37.78862432","144.99558793","3","vic:rail:CHL","","Level 0",""
"vic:rail:CHL_DP1","Ramp","-37.78814003","144.99572593","3","vic:rail:CHL","","Level -1",""
"vic:rail:CHL_DP2","Underpass","-37.78810586","144.99530670","3","vic:rail:CHL","","Level -1",""
"vic:rail:CHL_DP3","Ramp","-37.78805406","144.99491065","3","vic:rail:CHL","","Level -1",""
"vic:rail:CHL_EN1","John St","-37.78849918","144.99564809","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_EN2","Hoddle St","-37.78860913","144.99522496","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_EN3","Hoddle St","-37.78877108","144.99520923","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_EN4","Hoddle St","-37.78828748","144.99485892","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_EN5","Hoddle St","-37.78781143","144.99495128","2","vic:rail:CHL","1","Level 0",""
"vic:rail:CHL_PR1","Park & Ride 1","-37.78928973","144.99550182","3","vic:rail:CHL","","Level 0",""
"vic:rail:CHL_PR2","Park & Ride 2","-37.78785120","144.99569967","3","vic:rail:CHL","","Level 0",""
"vic:rail:CHM","Chatham Railway Station","-37.82429952","145.08864793","1","","1","",""
"vic:rail:CLA","Clayton Railway Station","-37.92468255","145.12053436","1","","1","",""
"vic:rail:CLA_BR1","Bike & Ride","-37.92478364","145.12065693","3","vic:rail:CLA","","Level 0",""
"vic:rail:CLA_ConX","Connex","-37.92468255","145.12053436","","vic:rail:CLA","","Level 0",""
"vic:rail:CLA_DP1","Decision Point 1","-37.92457573","145.12061672","3","vic:rail:CLA","","Level 0",""
"vic:rail:CLA_EN1","Clayton Rd","-37.92431823","145.12029335","2","vic:rail:CLA","1","Level 0",""
"vic:rail:CLA_LI1","Lift","-37.92451140","145.12053872","3","vic:rail:CLA","","Level 0",""
"vic:rail:CLA_PR1","Park & Ride","-37.92651312","145.12286554","3","vic:rail:CLA","","Level 0",""
"vic:rail:CLO","Coolaroo Railway Station","-37.66111042","144.92604123","1","","1","",""
"vic:rail:CNE","Carnegie Railway Station","-37.88624148","145.05857506","1","","1","",""
"vic:rail:CNE_BR1","Bike & Ride","-37.88581549","145.05788127","3","vic:rail:CNE","","Level 0",""
"vic:rail:CNE_ConX","Connex","-37.88624148","145.05857506","","vic:rail:CNE","","Level 0",""
"vic:rail:CNE_DP1","Decision point 1","-37.88613883","145.05836172","3","vic:rail:CNE","","Level 0",""
"vic:rail:CNE_DP2","Decision point 2","-37.88616604","145.05837237","3","vic:rail:CNE","","Level 0",""
"vic:rail:CNE_EN1","Koornang Rd","-37.88590519","145.05785617","2","vic:rail:CNE","1","Level 0",""
"vic:rail:CNE_EN2","Djerring Trail","-37.88624204","145.05860916","2","vic:rail:CNE","1","Level 0",""
"vic:rail:CNE_LI1","Lift 1","-37.88608272","145.05823811","3","vic:rail:CNE","","Level 0",""
"vic:rail:CNE_PR1","Park & Ride","-37.88678081","145.05958427","3","vic:rail:CNE","","Level 0",""
"vic:rail:COB","Coburg Railway Station","-37.74234502","144.96333634","1","","1","",""
"vic:rail:CPT","Crib Point Railway Station","-38.36612338","145.20404332","1","","1","",""
"vic:rail:CSA","Chelsea Railway Station","-38.05329032","145.11667950","1","","1","",""
"vic:rail:CSA_BR1","Bike & Ride","-38.05299233","145.11664155","3","vic:rail:CSA","","Level 0",""
"vic:rail:CSA_ConX","Connex","-38.05332563","145.11663301","","vic:rail:CSA","","Level -1",""
"vic:rail:CSA_DP1","Decision point 1","-38.05342417","145.11659629","3","vic:rail:CSA","","Level 1",""
"vic:rail:CSA_DP2","Decision point 2","-38.05337286","145.11676856","3","vic:rail:CSA","","Level 1",""
"vic:rail:CSA_EN1","Nepean Hwy","-38.05327876","145.11652024","2","vic:rail:CSA","1","Level 0",""
"vic:rail:CSA_EN2","Nepean Hwy","-38.05239787","145.11609836","2","vic:rail:CSA","1","Level 0",""
"vic:rail:CSA_EN3","Nepean Hwy","-38.05390524","145.11681189","2","vic:rail:CSA","1","Level 0",""
"vic:rail:CSA_EN4","Station St","-38.05322782","145.11671529","2","vic:rail:CSA","1","Level 0",""
"vic:rail:CSA_EN5","Station St","-38.05233792","145.11629364","2","vic:rail:CSA","1","Level 0",""
"vic:rail:CSA_EN6","Station St","-38.05384529","145.11700718","2","vic:rail:CSA","1","Level 0",""
"vic:rail:CSA_LI1","Nepean Hwy","-38.05346038","145.11660676","2","vic:rail:CSA","1","Level 0",""
"vic:rail:CSA_LI2","Station St","-38.05340925","145.11679042","2","vic:rail:CSA","1","Level 0",""
"vic:rail:CSA_PR1","Park & Ride","-38.05407359","145.11719507","3","vic:rail:CSA","","Level 0",""
"vic:rail:CTM","Cheltenham Railway Station","-37.96664989","145.05455793","1","","1","",""
"vic:rail:CTM_BR1","Bike & Ride","-37.96687603","145.05460888","3","vic:rail:CTM","","Level 0",""
"vic:rail:CTM_ConX","Connex","-37.96664989","145.05455793","","vic:rail:CTM","","Level 0",""
"vic:rail:CTM_DP1","Decision point 1","-37.96658609","145.05451408","3","vic:rail:CTM","","Level 0",""
"vic:rail:CTM_EN1","Charman Rd","-37.96680472","145.05465629","2","vic:rail:CTM","1","Level 0",""
"vic:rail:CTM_LI1","Lift 1","-37.96667541","145.05446619","3","vic:rail:CTM","","Level 0",""
"vic:rail:CTM_LI2","Lift 2","-37.96660617","145.05463877","3","vic:rail:CTM","","Level 0",""
"vic:rail:CTM_PR1","Park & Ride","-37.96583844","145.05453382","3","vic:rail:CTM","","Level 0",""
"vic:rail:CWD","Collingwood Railway Station","-37.80452593","144.99374967","1","","1","",""
"vic:rail:CWD_DP1","Decision Point 1","-37.80479732","144.99381047","3","vic:rail:CWD","","Level 1",""
"vic:rail:CWD_DP2","Decision Point 2","-37.80482008","144.99355998","3","vic:rail:CWD","","Level 1",""
"vic:rail:CWD_EN1","Stanton St","-37.80426780","144.99393838","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN2","Gipps St","-37.80477988","144.99384502","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN3","Gipps St","-37.80504914","144.99378094","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN4","Stanton St","-37.80425338","144.99362075","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN5","Gipps St","-37.80473882","144.99355082","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_EN6","Gipps St","-37.80496363","144.99352202","2","vic:rail:CWD","1","Level 0",""
"vic:rail:CWD_PR1","Park & Ride","-37.80471103","144.99350614","3","vic:rail:CWD","","Level 0",""
"vic:rail:CXT","Croxton Railway Station","-37.76410100","144.99705619","1","","1","",""
"vic:rail:CXT_EN1","Stott St","-37.76392625","144.99737875","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN2","Stott St","-37.76443834","144.99728548","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN3","Spencer St","-37.76376212","144.99673613","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN4","Spencer St","-37.76402277","144.99669504","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN5","Railway Parade","-37.76471848","144.99680114","2","vic:rail:CXT","1","Level 0",""
"vic:rail:CXT_EN6","Stott St","-37.76407707","144.99723846","2","vic:rail:CXT","1","Level 1",""
"vic:rail:CXT_EN7","Spencer St","-37.76404406","144.99688745","2","vic:rail:CXT","1","Level 1",""
"vic:rail:DBN","Darebin Railway Station","-37.77496341","145.03847598","1","","1","",""
"vic:rail:DCK","Diamond Creek Railway Station","-37.67337905","145.15853819","1","","1","",""
"vic:rail:DCK_ConX","Connex","-37.67331528","145.15849441","","vic:rail:DCK","","Level 0",""
"vic:rail:DCK_DP1","Decision Point 1","-37.67353023","145.15783148","3","vic:rail:DCK","","Level 0",""
"vic:rail:DCK_DP2","Decision Point 2","-37.67368479","145.15791836","3","vic:rail:DCK","","Level 0",""
"vic:rail:DCK_EN1","Station St","-37.67322679","145.15859864","2","vic:rail:DCK","1","Level 0",""
"vic:rail:DCK_EN2","Station St","-37.67335661","145.15825529","2","vic:rail:DCK","1","Level 0",""
"vic:rail:DCK_EN3","Main Hurstbridge Rd","-37.67373037","145.15795125","2","vic:rail:DCK","1","Level 0",""
"vic:rail:DCK_PR1","Park & Ride","-37.67301394","145.15881933","3","vic:rail:DCK","","Level 0",""
"vic:rail:DEN","Dennis Railway Station","-37.77918729","145.00824163","1","","1","",""
"vic:rail:DLG","Darling Railway Station","-37.86895684","145.06295083","1","","1","",""
"vic:rail:DNG","Dandenong Railway Station","-37.98996792","145.20972537","1","","1","",""
"vic:rail:DNG_BR1","Bike & Ride","-37.98956704","145.21003117","3","vic:rail:DNG","","Level 0",""
